Class,PK_CountLineCode,PK_CountStmt,PK_CountDeclClassMethod,PK_CountDeclClassVariable,PK_CountDeclInstanceMethod,PK_CountDeclInstanceVariable,PK_CountDeclClass,PK_CountDeclFile,PK_SumCyclomatic,PK_MaxNesting,PK_CountDeclMethodDefault,PK_CountDeclMethodPrivate,PK_CountDeclMethodProtected,PK_CountDeclMethodPublic,PK_PKNOAMM,PK_PKNOI,PK_PKNOAC,CSLEX_NumberOfTokens,CSLEX_NumberOfUniqueTokens,CSLEX_NumberOfIdentifies,CSLEX_NumberOfUniqueIdentifiers,CSLEX_NumberOfKeywords,CSLEX_NumberOfUniqueKeywords,CSLEX_NumberOfAssignments,CSLEX_NumberOfOperatorsWithoutAssignments,CSLEX_NumberOfUniqueOperators,CSLEX_NumberOfSemicolons,CSLEX_NumberOfDots,CSLEX_NumberOfReturnAndPrintStatements,CSLEX_NumberOfConditionalJumpStatements,CSLEX_NumberOfUnConditionalJumpStatements,CSLEX_NumberOfExceptionStatements,CSLEX_NumberOfNewStatements,CSLEX_NumberOfSuperStatements,CSORD_CountLineCode,CSORD_CountStmt,CSORD_CountDeclClassMethod,CSORD_CountDeclClassVariable,CSORD_CountDeclInstanceMethod,CSORD_CountDeclInstanceVariable,CSORD_SumCSNOP,CSORD_SumCyclomatic,CSORD_MaxNesting,CSORD_PercentLackOfCohesion,CSORD_CountClassCoupled,CSORD_RFC,CSORD_FANIN,CSORD_FANOUT,CSORD_ATFD,CSORD_CFNAMM,CSORD_DAC,CSORD_NumberOfMethodCalls,CSORD_CountDeclMethodDefault,CSORD_CountDeclMethodPrivate,CSORD_CountDeclMethodProtected,CSORD_CountDeclMethodPublic,CSORD_CSNOAMM,CSORD_MaxInheritanceTree,CSORD_CountClassDerived,CSORD_CountClassBase,CSORD_NIM,CSORD_NMO,CSORD_NOII,CSORD_SumCountPath,CSORD_SumKnots,CSORD_NumberOfDepends,CSORD_NumberOfDependsBy,CSORD_NumberOfMethods,Testability
com.liferay.portal.upgrade.util.DefaultUpgradeTableImpl,1070,710,3,7,78,20,13,13,187,5,0,0,12,69,40,0,1,1156,132,246,71,66,24,18,23,7,37,65,3,13,0,5,5,2,92,59,0,0,5,1,11,19,3,19,15,0,20,36,6,0,1,0,0,0,3,2,3,3,0,2,48,2,549,25,5,7,1,5,0.2824444444444444
com.liferay.portal.upgrade.util.LazyPKUpgradeColumnImpl,1070,710,3,7,78,20,13,13,187,5,0,0,12,69,40,0,1,250,55,57,26,19,13,4,0,0,8,17,1,0,0,3,1,2,20,13,0,0,3,0,4,4,1,0,7,0,4,10,2,0,0,0,0,0,0,3,1,3,0,1,29,1,549,4,1,4,0,3,0.5556666666666666
com.liferay.portal.upgrade.util.MemoryValueMapper,1070,710,3,7,78,20,13,13,187,5,0,0,12,69,40,0,1,479,72,108,37,41,16,4,15,3,14,33,4,2,0,5,3,0,37,25,0,0,8,2,5,10,2,43,8,0,14,20,1,0,2,0,0,0,0,8,2,1,0,2,12,5,549,10,1,2,1,8,0.6863181818181819
com.liferay.portal.upgrade.util.PKUpgradeColumnImpl,1070,710,3,7,78,20,13,13,187,5,0,0,12,69,40,0,1,384,65,86,35,33,14,4,0,0,14,27,4,2,0,1,2,1,33,23,0,0,6,3,7,8,1,55,8,0,17,16,1,0,2,0,0,0,0,6,3,2,1,1,23,2,549,8,0,3,1,6,0.4002512077294686
com.liferay.portal.upgrade.util.Table,1070,710,3,7,78,20,13,13,187,5,0,0,12,69,40,0,1,4862,303,968,206,316,26,90,97,9,180,287,20,59,0,42,14,0,443,274,0,6,25,6,29,90,5,87,39,3,122,149,16,0,4,3,0,0,0,25,16,1,1,1,12,0,549,566,42,17,3,25,0.3629744623655914
com.liferay.portal.upgrade.util.UpgradeAssetPublisherManualEntries,1070,710,3,7,78,20,13,13,187,5,0,0,12,69,40,0,1,1236,147,298,87,60,18,29,3,3,50,109,3,7,0,5,6,0,98,65,3,0,3,0,10,13,2,0,17,0,19,44,8,0,0,0,0,0,3,3,2,3,0,1,44,2,549,17,0,12,3,6,0.3170200803212851
com.liferay.portal.upgrade.util.UpgradePortletId,1070,710,3,7,78,20,13,13,187,5,0,0,12,69,40,0,1,725,101,138,46,42,16,15,7,2,23,38,1,2,0,8,5,0,73,34,0,0,5,0,7,7,2,0,8,0,10,17,5,0,0,0,0,0,5,0,1,2,1,1,33,1,549,7,0,3,1,5,0.4094647887323943
com.liferay.portal.upgrade.v5_2_5_to_6_0_0.UpgradeGroup,99,61,0,1,5,0,3,3,9,3,0,0,5,0,1,0,0,630,99,127,48,47,19,19,5,2,26,46,2,3,0,7,1,0,54,35,0,1,3,0,1,6,3,0,11,0,4,19,4,0,0,0,0,0,3,0,1,2,0,1,33,1,549,6,3,3,0,3,0.1913333333333333
com.liferay.portal.upgrade.v5_2_5_to_6_0_0.UpgradeSchema,99,61,0,1,5,0,3,3,9,3,0,0,5,0,1,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v5_2_5_to_6_0_0.UpgradeWiki,99,61,0,1,5,0,3,3,9,3,0,0,5,0,1,0,0,232,55,56,24,13,10,0,0,0,5,31,0,0,0,3,0,0,22,8,0,0,1,0,0,2,1,0,5,0,8,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,3,0,1,0.455
com.liferay.portal.upgrade.v5_2_7_to_6_0_0.UpgradeSchema,8,5,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v5_2_8_to_6_0_5.UpgradeDocumentLibrary,188,132,0,1,4,0,2,2,10,5,0,0,4,0,0,0,0,1940,198,485,108,86,20,45,3,3,89,217,0,5,0,11,9,0,154,102,0,1,3,0,8,9,5,66,28,1,30,49,7,0,1,1,0,0,3,0,0,2,0,1,33,1,549,12,1,20,0,3,0.0289179749528048
com.liferay.portal.upgrade.v6_0_0.UpgradeAsset,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,4894,274,1080,119,200,19,128,31,1,268,287,0,6,0,38,6,0,436,302,0,0,16,0,74,22,2,0,17,0,92,137,5,0,0,0,0,0,16,0,0,2,0,1,33,1,549,22,0,6,0,16,0.1987837150127226
com.liferay.portal.upgrade.v6_0_0.UpgradeAssetPublisher,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,1107,129,251,68,50,15,16,19,6,42,100,3,6,0,2,5,0,84,52,0,0,3,0,7,9,1,0,13,0,12,23,4,0,0,0,0,0,3,0,2,3,0,1,44,2,549,35,0,9,0,3,0.1118031217083213
com.liferay.portal.upgrade.v6_0_0.UpgradeBlogs,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,321,61,87,28,19,11,4,0,0,9,48,0,0,0,3,3,0,20,12,0,0,1,0,0,2,1,0,8,0,2,5,2,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,7,0,1,0.1999999999999999
com.liferay.portal.upgrade.v6_0_0.UpgradeDocumentLibrary,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,1875,189,475,105,83,20,45,3,3,89,211,0,5,0,11,7,0,144,102,0,1,3,0,8,9,5,66,27,1,30,48,7,0,1,1,0,0,3,0,0,2,0,1,33,1,549,12,1,19,0,3,0.0290992788710042
com.liferay.portal.upgrade.v6_0_0.UpgradeExpando,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,1565,129,276,56,88,15,51,48,2,72,58,0,8,0,13,0,0,150,90,0,0,5,0,16,13,3,0,7,0,20,40,3,0,0,0,0,0,5,0,0,2,0,1,33,1,549,13,2,2,0,5,0.0499424650438764
com.liferay.portal.upgrade.v6_0_0.UpgradeGroup,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,630,99,127,48,47,19,19,5,2,26,46,2,3,0,7,1,0,54,35,0,1,3,0,1,6,3,0,11,0,4,19,4,0,0,0,0,0,3,0,1,2,0,1,33,1,549,6,3,3,0,3,0.0975424836601307
com.liferay.portal.upgrade.v6_0_0.UpgradeJournal,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,278,57,72,25,14,10,0,1,1,6,41,0,0,0,3,0,0,29,9,0,0,1,0,0,2,1,0,6,0,12,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,4,0,1,0.4369999999999999
com.liferay.portal.upgrade.v6_0_0.UpgradeLayout,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,162,51,38,23,12,10,0,0,0,2,21,0,0,0,3,0,0,13,5,0,0,1,0,0,2,1,0,4,0,4,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,2,0,1,0.5553333333333333
com.liferay.portal.upgrade.v6_0_0.UpgradePolls,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,220,54,55,24,13,10,0,0,0,4,31,0,0,0,3,0,0,18,7,0,0,1,0,0,2,1,0,5,0,8,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,3,0,1,0.4723333333333332
com.liferay.portal.upgrade.v6_0_0.UpgradePortletId,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,331,61,29,10,20,7,0,0,0,1,9,1,0,0,0,14,0,46,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,3,0,1,38,1,549,1,0,1,0,1,1.0
com.liferay.portal.upgrade.v6_0_0.UpgradeResourceAction,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,163,51,38,23,12,10,0,0,0,2,21,0,0,0,3,0,0,14,5,0,0,1,0,0,2,1,0,4,0,4,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,2,0,1,0.5553333333333333
com.liferay.portal.upgrade.v6_0_0.UpgradeSchema,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v6_0_0.UpgradeShopping,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,242,62,58,27,14,11,1,0,0,9,30,0,0,0,3,1,0,20,12,0,0,1,0,0,2,1,0,5,0,4,5,1,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,3,0,1,0.6923333333333334
com.liferay.portal.upgrade.v6_0_0.UpgradeSocial,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,1403,137,315,77,92,20,35,7,3,60,133,7,7,0,13,4,0,116,77,0,3,5,0,3,13,4,80,20,1,23,36,6,0,1,1,0,0,5,0,2,2,0,1,33,1,549,13,10,12,0,5,0.0662440476190476
com.liferay.portal.upgrade.v6_0_0.UpgradeWiki,1307,843,0,5,44,0,15,15,88,5,0,0,44,0,6,0,0,232,55,56,24,13,10,0,0,0,5,31,0,0,0,3,0,0,22,8,0,0,1,0,0,2,1,0,5,0,8,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,3,0,1,0.455
com.liferay.portal.upgrade.v6_0_1.UpgradeDocumentLibrary,32,17,0,0,2,0,2,2,3,1,0,0,2,0,0,0,0,220,54,55,24,13,10,0,0,0,4,31,0,0,0,3,0,0,18,7,0,0,1,0,0,2,1,0,5,0,8,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,3,0,1,0.4723333333333332
com.liferay.portal.upgrade.v6_0_1.UpgradeSchema,32,17,0,0,2,0,2,2,3,1,0,0,2,0,0,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v6_0_12_to_6_1_0.UpgradeAsset,695,464,0,5,29,0,8,8,56,5,0,0,29,0,3,0,0,1112,124,235,65,71,18,27,10,1,50,93,2,4,0,12,1,0,104,64,0,0,6,0,5,10,2,0,15,0,12,38,4,0,0,0,0,0,6,0,1,2,0,1,33,1,549,10,4,7,0,6,0.1131412429378531
com.liferay.portal.upgrade.v6_0_12_to_6_1_0.UpgradeBlogs,695,464,0,5,29,0,8,8,56,5,0,0,29,0,3,0,0,157,51,38,24,12,10,0,0,0,2,21,0,0,0,3,0,0,13,5,0,0,1,0,0,2,1,0,4,0,4,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,2,0,1,0.5553333333333333
com.liferay.portal.upgrade.v6_0_12_to_6_1_0.UpgradeMessageBoards,695,464,0,5,29,0,8,8,56,5,0,0,29,0,3,0,0,1403,112,278,55,83,16,43,4,1,75,82,0,4,0,21,2,0,140,94,0,0,7,0,8,11,2,0,9,0,14,49,5,0,0,0,0,0,7,0,0,2,0,1,33,1,549,12,0,3,0,7,0.1220282832560306
com.liferay.portal.upgrade.v6_0_12_to_6_1_0.UpgradePermission,695,464,0,5,29,0,8,8,56,5,0,0,29,0,3,0,0,1267,158,312,95,72,24,22,18,9,32,135,2,8,1,6,1,0,99,48,0,2,4,0,10,12,3,75,26,1,18,35,9,0,2,1,0,0,4,0,1,2,0,1,33,1,549,26,2,16,0,4,0.069599408436214
com.liferay.portal.upgrade.v6_0_12_to_6_1_0.UpgradePortletPreferences,695,464,0,5,29,0,8,8,56,5,0,0,29,0,3,0,0,232,71,31,17,15,12,1,0,0,4,15,1,0,0,1,0,0,18,7,0,1,2,0,0,2,0,0,5,0,1,3,0,0,1,0,0,0,2,0,1,4,0,1,45,2,549,2,0,3,0,2,0.8666666666666667
com.liferay.portal.upgrade.v6_0_12_to_6_1_0.UpgradeSchema,695,464,0,5,29,0,8,8,56,5,0,0,29,0,3,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v6_0_12_to_6_1_0.UpgradeUserName,695,464,0,5,29,0,8,8,56,5,0,0,29,0,3,0,0,791,113,197,56,34,18,18,0,0,46,83,0,2,0,4,3,0,66,52,0,0,2,0,2,4,3,0,11,0,5,16,5,0,0,0,0,0,2,0,0,2,0,1,33,1,549,4,1,6,0,2,0.0542389937106918
com.liferay.portal.upgrade.v6_0_2.UpgradeExpando,321,207,0,4,12,0,3,3,28,4,0,0,12,0,0,0,0,2434,166,498,84,151,21,61,19,3,111,149,4,12,0,25,0,0,226,141,0,1,9,0,36,21,3,88,18,1,48,72,3,0,1,1,0,0,9,0,0,2,0,1,33,1,549,24,10,8,1,9,0.084225352112676
com.liferay.portal.upgrade.v6_0_2.UpgradeNestedPortlets,321,207,0,4,12,0,3,3,28,4,0,0,12,0,0,0,0,761,113,177,62,46,18,21,11,3,26,74,0,4,0,6,0,0,59,35,0,3,2,0,2,6,4,50,13,2,7,20,4,2,1,2,0,0,2,0,0,2,0,1,33,1,549,8,0,6,0,2,0.0321562499999999
com.liferay.portal.upgrade.v6_0_2.UpgradeSchema,321,207,0,4,12,0,3,3,28,4,0,0,12,0,0,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v6_0_3.UpgradeAsset,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,1192,139,240,54,52,16,23,8,1,58,72,1,2,0,13,1,0,125,70,0,0,5,0,14,8,2,0,10,0,19,33,4,0,0,0,0,0,5,0,1,2,0,1,33,1,549,8,1,5,1,5,0.1357777777777778
com.liferay.portal.upgrade.v6_0_3.UpgradeAssetPublisher,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,565,94,144,52,32,14,10,4,4,16,58,3,2,0,2,3,0,37,22,0,0,3,0,7,5,1,0,11,0,10,15,4,0,0,0,0,0,3,0,2,3,0,1,44,2,549,5,0,9,1,3,0.1918358469272597
com.liferay.portal.upgrade.v6_0_3.UpgradeDocumentLibrary,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,1511,145,315,68,72,17,47,38,5,69,91,1,7,0,15,2,0,141,89,0,0,5,0,7,12,3,0,14,0,12,43,4,0,0,0,0,0,5,0,1,2,0,1,33,1,549,17,0,4,1,5,0.0707272727272727
com.liferay.portal.upgrade.v6_0_3.UpgradeLayout,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,295,70,67,33,20,13,7,3,1,9,33,0,1,0,3,0,0,22,13,0,0,1,0,0,2,2,0,7,0,0,8,3,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,0,3,0,1,0.1072564693333333
com.liferay.portal.upgrade.v6_0_3.UpgradeLookAndFeel,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,365,73,79,35,24,12,4,3,3,9,28,2,3,0,1,0,0,32,15,0,0,2,0,6,5,2,0,5,0,6,9,1,0,0,0,0,0,2,0,1,3,0,1,44,2,549,7,0,2,0,2,0.4224192
com.liferay.portal.upgrade.v6_0_3.UpgradePermission,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,2175,167,467,84,129,22,57,3,2,110,160,2,8,0,21,2,0,199,135,0,3,9,0,17,17,3,0,18,0,34,63,5,0,0,0,0,0,9,0,1,2,0,1,33,1,549,21,5,8,0,9,0.1208518518518518
com.liferay.portal.upgrade.v6_0_3.UpgradeSchema,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v6_0_3.UpgradeScopes,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,374,80,82,40,26,13,3,2,2,9,30,2,2,0,2,0,0,29,15,0,0,3,0,6,5,2,0,6,0,6,11,1,0,0,0,0,0,3,0,1,3,0,1,44,3,549,5,0,3,0,3,0.2096474158862296
com.liferay.portal.upgrade.v6_0_3.UpgradeSitemap,695,446,0,3,31,0,9,9,59,3,0,0,31,0,8,0,0,337,75,80,37,23,13,3,2,2,7,31,2,2,0,1,1,0,24,12,0,0,2,0,6,4,2,0,6,0,7,9,1,0,0,0,0,0,2,0,1,3,0,1,44,2,549,4,0,3,0,2,0.4971189333333331
com.liferay.portal.upgrade.v6_0_5.UpgradeJournal,116,71,0,0,5,0,3,3,10,3,0,0,5,0,0,0,0,158,50,38,23,12,10,0,0,0,2,21,0,0,0,3,0,0,14,5,0,0,1,0,0,2,1,0,4,0,4,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,2,0,1,0.5553333333333333
com.liferay.portal.upgrade.v6_0_5.UpgradeLayout,116,71,0,0,5,0,3,3,10,3,0,0,5,0,0,0,0,860,100,171,43,49,16,27,9,2,40,52,1,4,0,9,0,0,82,51,0,0,3,0,7,7,3,0,7,0,9,27,3,0,0,0,0,0,3,0,0,2,0,1,33,1,549,7,4,2,0,3,0.0424000776869726
com.liferay.portal.upgrade.v6_0_5.UpgradeSchema,116,71,0,0,5,0,3,3,10,3,0,0,5,0,0,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v6_0_6.UpgradeRSS,80,51,0,0,6,0,2,2,7,1,0,0,6,0,2,0,0,766,115,171,65,44,16,17,1,1,29,56,3,0,0,6,4,0,61,36,0,0,5,0,9,6,1,0,10,0,14,26,5,0,0,0,0,0,5,0,2,3,0,1,44,2,549,6,1,5,0,5,0.4271511456586903
com.liferay.portal.upgrade.v6_0_6.UpgradeSchema,80,51,0,0,6,0,2,2,7,1,0,0,6,0,2,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v6_1_0.UpgradeAdminPortlets,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,1218,135,255,67,67,16,32,13,5,56,84,4,4,0,13,0,0,115,70,0,0,5,0,11,9,3,0,12,0,20,37,3,0,0,0,0,0,5,0,2,2,0,1,33,1,549,9,6,5,0,5,0.0778421336788683
com.liferay.portal.upgrade.v6_1_0.UpgradeAsset,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,1196,134,257,73,75,19,27,10,1,52,105,2,4,0,14,1,0,113,67,0,0,6,0,5,11,2,0,17,0,16,40,4,0,0,0,0,0,6,0,1,2,0,1,33,1,549,11,5,8,0,6,0.1094736842105263
com.liferay.portal.upgrade.v6_1_0.UpgradeAssetPublisher,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,840,131,195,77,52,15,13,9,7,26,84,5,5,0,4,2,0,67,36,0,0,3,0,7,8,3,0,15,0,11,27,6,0,0,0,0,0,3,0,2,3,0,1,44,2,549,8,4,7,0,3,0.1035466666666666
com.liferay.portal.upgrade.v6_1_0.UpgradeBlogs,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,209,55,44,24,14,10,0,0,0,6,21,0,0,0,5,0,0,21,10,0,0,1,0,0,3,1,0,4,0,4,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,4,2,2,0,1,0.5396666666666667
com.liferay.portal.upgrade.v6_1_0.UpgradeCamelCasePortletPreferences,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,742,124,159,49,30,15,7,7,3,27,64,2,5,0,1,1,0,71,37,0,0,3,1,6,8,3,33,9,0,9,15,3,0,1,1,0,0,2,1,1,3,0,1,44,2,549,11,1,5,0,3,0.36616
com.liferay.portal.upgrade.v6_1_0.UpgradeCommunityProperties,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,1124,137,251,63,54,20,23,4,2,55,83,0,3,0,8,3,0,105,64,0,4,3,0,10,7,2,0,10,0,17,23,4,0,4,0,0,0,3,0,0,2,0,1,33,1,549,8,1,5,0,3,0.1634487200559685
com.liferay.portal.upgrade.v6_1_0.UpgradeCountry,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,306,106,23,15,12,12,1,3,2,2,9,0,1,0,1,0,0,22,6,0,1,1,0,0,2,1,0,3,0,1,1,0,0,1,0,0,0,1,0,0,2,0,1,33,1,549,2,0,1,0,1,0.6946666666666665
com.liferay.portal.upgrade.v6_1_0.UpgradeExpando,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,943,121,201,63,51,19,25,5,3,40,78,0,4,0,10,1,0,94,52,0,0,4,0,2,8,4,0,10,0,12,34,4,0,0,0,0,0,4,0,0,2,0,1,33,1,549,8,2,5,0,4,0.0622232031952232
com.liferay.portal.upgrade.v6_1_0.UpgradeGroup,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,1195,123,252,61,71,20,34,4,1,60,90,2,3,0,15,2,0,112,74,0,1,5,0,4,9,2,0,13,0,14,46,4,0,0,0,0,0,5,0,1,2,0,1,33,1,549,9,4,4,0,5,0.0963629390531722
com.liferay.portal.upgrade.v6_1_0.UpgradeImageGallery,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,7569,376,1635,202,365,27,180,59,8,376,475,10,37,1,60,9,0,678,454,0,3,21,2,94,62,4,87,43,1,135,214,13,0,2,1,0,0,20,1,3,2,0,1,33,1,549,394,23,22,0,21,0.001
com.liferay.portal.upgrade.v6_1_0.UpgradeJournal,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,741,101,168,51,39,14,14,3,1,30,72,0,1,0,10,0,0,74,38,0,0,3,0,2,6,2,0,12,0,16,19,3,0,0,0,0,0,3,0,0,2,0,1,33,1,549,6,2,6,0,3,0.1309502601775329
com.liferay.portal.upgrade.v6_1_0.UpgradeLayout,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,1953,161,426,83,90,18,47,17,4,78,126,1,14,0,17,6,0,178,106,0,0,7,0,19,21,2,0,15,0,25,54,7,0,0,0,0,0,7,0,0,2,0,1,33,1,549,92,0,9,0,7,0.434286231884058
com.liferay.portal.upgrade.v6_1_0.UpgradeLock,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,156,50,38,23,12,10,0,0,0,2,21,0,0,0,3,0,0,12,5,0,0,1,0,0,2,1,0,4,0,4,2,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,2,1,2,0,1,0.5553333333333333
com.liferay.portal.upgrade.v6_1_0.UpgradeMessageBoards,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,1914,140,370,62,104,16,59,13,1,98,108,0,6,0,28,4,0,193,123,0,0,8,0,10,14,2,0,10,0,17,58,5,0,0,0,0,0,8,0,0,2,0,1,33,1,549,19,0,4,0,8,0.1312191757589462
com.liferay.portal.upgrade.v6_1_0.UpgradeNavigation,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,391,85,81,36,26,16,5,3,3,8,30,2,2,0,1,1,0,30,13,0,1,2,0,6,4,2,0,6,0,7,8,1,0,1,0,0,0,2,0,1,3,0,1,44,2,549,4,0,4,0,2,0.3740352
com.liferay.portal.upgrade.v6_1_0.UpgradePermission,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,1608,188,390,115,95,27,25,20,9,46,164,2,10,1,7,1,0,126,65,0,2,5,0,13,15,3,80,30,1,27,40,10,0,2,1,0,0,5,0,1,2,0,1,33,1,549,30,2,20,0,5,0.0547672955974842
com.liferay.portal.upgrade.v6_1_0.UpgradePortletPreferences,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,1739,168,328,64,93,21,43,12,3,87,97,5,6,2,19,1,0,175,108,0,1,8,0,13,14,3,0,11,0,25,65,4,0,1,0,0,0,8,0,3,4,0,1,45,2,549,15,8,6,0,8,0.1309709794861024
com.liferay.portal.upgrade.v6_1_0.UpgradeResourcePermission,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,267,58,75,27,13,9,1,0,0,13,43,0,0,0,1,1,0,17,15,0,0,1,0,0,1,0,0,7,0,4,6,1,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,5,0,1,0.9776666666666668
com.liferay.portal.upgrade.v6_1_0.UpgradeSchema,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,83,36,17,12,9,9,0,0,0,1,9,0,0,0,1,0,0,5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,33,1,549,1,0,1,0,1,0.8889999999999999
com.liferay.portal.upgrade.v6_1_0.UpgradeScopes,3636,2389,0,16,130,4,26,26,294,5,0,0,127,3,20,0,0,293,69,66,34,22,13,2,1,1,6,24,2,1,0,2,0,0,24,11,0,0,3,0,6,4,1,0,5,0,6,8,1,0,0,0,0,0,3,0,1,3,0,1,44,3,549,4,0,2,0,3,0.903
